Order_ID,Customer Name,Email,Product,Category,Quantity,Unit Price,Total,Order Date,Ship Date,City,Country,Payment Method,Status,Discount%,Region,Discounted_Total
ORD-0241,Sana Bukhari,sana.bukhari,Keyboard,Accessories,10.0,59.99,599.9,2024-08-04 00:00:00,2024-08-07 00:00:00,Paris,France,Debet Card,Refunded,20.0,Oceania,479.91999999999996
ORD-0242,Megan Taylor,megan.taylor@email.com,  Keyboard  ,Accessories,9.0,59.99,539.91,2024-02-05 00:00:00,2024-02-09 00:00:00,Toronto,Canada,Bank Transfer,Refunded,5.0,North America,512.9145
ORD-0243,Khalid Bin Saeed,khalid.bin.saeed@email.com,Smart Watch,Electronics,7.0,249.99,1749.93,2024-02-22 00:00:00,2024-02-20 00:00:00,Mumbai,India,Debit Card,delivered,0.0,ME,1749.93
ORD-0244,Ahmed Al-Farsi,ahmed.alfarsi@email.com,Headphones,Electronics,,149.99,,2024-02-06 00:00:00,2024-02-17 00:00:00,Riyadh,Saudi Arabia,PayPal,Cancelled,0.0,North America,
ORD-0245,Carlos Rivera,Not Provided,Tablet,Electronics,3.0,499.99,1499.97,2024-06-16 00:00:00,2024-06-17 00:00:00,Mumbai,Australia,Apple Pay,Pending,20.0,Europe,1199.976
ORD-0246,lina mansour,lina.mansour@email.com,  Charger  ,Acc.,10.0,24.99,249.89999999999998,2024-09-22 00:00:00,2024-09-25 00:00:00,Berlin,Germany,PayPal,Delivered,,Middle East,
ORD-0247,FATIMA HASSAN,fatima.hassan@email.com,HDMI Cable,Accessories,6.0,12.99,77.94,2024-10-05 00:00:00,2024-10-16 00:00:00,Cairo,Oman,Debit Card,Cancelled,5.0,Europe,74.04299999999999
ORD-0248,Ahmed Al-Farsi,ahmed.alfarsi@email.com,External SSD,Electronics,9.0,129.99,1169.91,2024-08-27 00:00:00,2024-08-28 00:00:00,Dammam,Saudi Arabia,PayPal,Refunded,0.0,EU,1169.91
ORD-0249,Sara Khan,sara.khan@email.com,monitor,Electronics,5.0,349.99,1749.95,2024-07-16 00:00:00,2024-07-19 00:00:00,Mumbai,India,Google Pay,RETURNED,10.0,Africa,1574.955
ORD-0250,Sana Bukhari,sana.bukhari@email.com,Mouse Pad,Acc.,3.0,14.99,44.97,2024-08-24 00:00:00,2024-09-01 00:00:00,Tokyo,Japan,Debit Card,Processing,-10.0,Europe,49.467
ORD-0251,ali reza,Not Provided,Stylus Pen,Accessories,6.0,34.99,209.94,2024-04-25 00:00:00,2024-05-08 00:00:00,Mumbai,India,Debit Card,Pending,20.0,N. America,167.952
ORD-0252,Layla Ibrahim,layla.ibrahim@email.com,USB Cable,Accessories,6.0,9.99,59.94,22/03/2024,2024-04-03 00:00:00,Khobar,Saudi Arabia,Debit Card,Refunded,5.0,Africa,56.943
ORD-0253,Rajesh Patel,rajesh.patel@email.com,Monitor,electonics,10.0,349.99,3499.9,2024-08-09 00:00:00,2024-08-20 00:00:00,Riyadh,Saudi Arabia,PayPal,Cancelled,10.0,Asia,3149.91
ORD-0253,Rajesh Patel  #4,rajesh.patel@email.com,  monitor  ,electonics,10.0,349.99,3499.9,2024-08-09 00:00:00,2024-08-20 00:00:00,Riyadh,SA,PayPal,Cancelled,10.0,asia,3149.91
ORD-0254,Rajesh Patel,rajesh.patelemail.com,Speaker,Electronics,1.0,-89.99,-89.99,2024/09/16,2024-09-17 00:00:00,Sydney,Australia,Bank Transfer,Pending,0.0,North America,-89.99
ORD-0255,JOHN SMITH,john.smith@email.com,USB Cable,Accessories,5.0,9.99,49.95,2024-09-07 00:00:00,2024-09-15 00:00:00,Toronto,Canada,Debit Card,Cancelled,10.0,Europe,44.955
ORD-0256,John Smith,john.smith@email.com,Wireless Mouse,Electronics,5.0,29.99,149.95,10-13-2024,2024-10-21 00:00:00,Riyadh,Saudi Arabia,Bank Transfer,Cancelled,,Middle East,
ORD-0257,Tariq Mahmoud,tariq.mahmoud@email.com,Smart Watch,Electronics,-5.0,249.99,-1249.95,2024/03/13,2024-03-21 00:00:00,Mumbai,Saudi Arabia,Credit Card,Processing,10.0,Middle East,-1124.955
ORD-0258,ALEX JOHNSON,Not Provided,Stylus Pen,Accessories,3.0,34.99,104.97,2024-04-21 00:00:00,2024-04-24 00:00:00,London,UK,Cash on Delivery,Pending,,Asia,
ORD-0259,Unknown,carlos.rivera@email.com,Mouse Pad,Accessories,-8.0,14.99,-119.92,20/05/2024,2024-05-21 00:00:00,New York,USA,Credit Card,In Progress,0.0,Africa,-119.92
ORD-0260,Yuki Tanaka  #2,yuki.tanaka@email.com,Tablet,Electronics,6.0,499.99,2999.94,2024-04-26 00:00:00,2024-05-09 00:00:00,Toronto,Canada,Bank Transfer,Processing,0.0,Oceania,2999.94
ORD-0261,Carlos Rivera,carlos.rivera@email.com,Webcam,Electronics,9.0,79.99,719.91,2024/12/16,2024-12-28 00:00:00,Dubai,UAE,Google Pay,Delivered,20.0,Middle East,575.928
ORD-0262,Viktor Petrov,viktor.petrov@email.com,Laptop,Electronics,10.0,899.99,8999.9,12/10/2024,2024-10-23 00:00:00,Doha,Qatar,PayPal,Cancelled,,Africa,
ORD-0263,Maria Garcia,Not Provided,Tablet,Electronics,5.0,499.99,2499.95,2024-03-04 00:00:00,2024-03-08 00:00:00,Medina,Saudi Arabia,Cash on Delivery,Refunded,0.0,Middle East,2499.95
ORD-0264,Emma Wilson,emma.wilsonemail.com,Smart Watch,Electronics,2.0,249.99,499.98,2024-12-23 00:00:00,2024-12-29 00:00:00,Jeddah,Saudi Arabia,Credit Card,Pending,,Asia,
ORD-0265,Fatima Hassan,Not Provided,Charger,Accessory,4.0,24.99,99.96,2024-05-22 00:00:00,2024-05-30 00:00:00,Muscat,Oman,Apple Pay,Cancelled,15.0,Africa,84.966
ORD-0266,Alex Johnson,alex.johnson@email.com,Wireless Mouse,electronics,5.0,29.99,149.95,2024-08-24 00:00:00,2024-08-28 00:00:00,Paris,France,Google Pay,Delivered,10.0,North America,134.95499999999998
ORD-0267,Ahmed Al-Farsi,ahmed.alfarsi@email.com,Smart Watch,Electronics,2.0,249.99,499.98,09-13-2024,2024-09-26 00:00:00,Muscat,Oman,Debit Card,Processing,10.0,Middle East,449.982
ORD-0268,KHALID BIN SAEED,khalid.bin.saeed@email.com,Speaker,Electronics,,89.99,,2024-07-03 00:00:00,2024-07-07 00:00:00,Singapore,Germany,PayPal,Cancelled,10.0,Oceania,
ORD-0269,Nora Ali,nora.ali@email.com,Keyboard,Accessories,1.0,59.99,59.99,06-23-2024,2024-07-03 00:00:00,Sharjah,UAE,Google Pay,Delivered,10.0,Oceania,53.991
ORD-0270,Sana Bukhari,sana.bukhari@email.com,Webcam,Electronics,9.0,79.99,719.91,2024-06-20 00:00:00,2024-06-26 00:00:00,Abu Dhabi,uae,Debit Card,Shipped,10.0,Africa,647.919
ORD-0271,ALEX JOHNSON,alex.johnson@email.com,Charger,Accessories,7.0,24.99,174.92999999999998,2024-10-24 00:00:00,2024-10-29 00:00:00,Toronto,Canada,Google Pay,Cancelled,10.0,Africa,157.43699999999998
ORD-0272,Khalid Bin Saeed,khalid.bin.saeed@email.com,Printer,Electronics,5.0,199.99,999.95,2024-09-25 00:00:00,2024-09-27 00:00:00,Mumbai,IN,Bank Transfer,Cancelled,20.0,Oceania,799.96
ORD-0273,DAVID LEE,david.lee@email.com,Smart Watch,Electronic,4.0,249.99,999.96,2024-01-19 00:00:00,2024-01-18 00:00:00,Paris,France,PayPal,Processing,0.0,Africa,999.96
ORD-0274,Unknown,layla.ibrahim@email.com,Phone Case,Accessories,10.0,19.99,199.89999999999998,2024-12-01 00:00:00,2024-12-07 00:00:00,Paris,Saudi Arabia,Debit Card,Returned,15.0,Africa,169.915
ORD-0275,Fatima Hassan,fatima.hassan@email.com,  Laptop  ,Electronics,,899.99,,2024-11-12 00:00:00,2024-11-20 00:00:00,Dammam,Saudi Arabia,Debit Card,Processing,5.0,Oceania,
ORD-0276,Chen Wei,Not Provided,smart watch,Electronics,-9.0,249.99,-2249.91,26/12/2024,2024-12-31 00:00:00,Dammam,saudi arabia,Google Pay,Shipped,10.0,Asia,-2024.9189999999999
ORD-0277,Nora Ali,Not Provided,Stylus Pen,Accessories,7.0,34.99,244.93,2024-05-02 00:00:00,2024-05-06 00:00:00,Khobar,Saudi Arabia,Bank Tranfer,Cancelled,10.0,Africa,220.437
ORD-0278,Khalid Bin Saeed,khalid.bin.saeed@email.com,Headphones,Electronics,6.0,149.99,899.94,2024-02-16 00:00:00,2024-02-25 00:00:00,Sydney,Australia,Debit Card,Cancelled,20.0,North America,719.952
ORD-0279,Carlos Rivera,carlos.rivera@email.com,Keyboard,Accessories,5.0,59.99,299.95,2024-05-13 00:00:00,2024-05-24 00:00:00,Muscat,Oman,PayPal,Cancelled,0.0,Asia,299.95
ORD-0280,Unknown,tariq.mahmoud@email.com,Speaker,Electronics,2.0,89.99,179.98,01/03/2024,2024-03-07 00:00:00,Abu Dhabi,UAE,Debet Card,Returned,25.0,North America,134.98499999999999
ORD-0281,James O'Brien,james.obrien@@email.com,Smart Watch,Electronics,10.0,249.99,2499.9,2024-08-02 00:00:00,2024-08-04 00:00:00,Paris,France,Credit Card,Shipped,0.0,North America,2499.9
ORD-0282,Ahmed Al-Farsi,Not Provided,  HDMI Cable  ,Accessories,4.0,12.99,51.96,2024-01-26 00:00:00,2024-02-02 00:00:00,London,UK,PayPal,Cancelled,15.0,Middle East,44.166000000000004
ORD-0283,Nora Ali,Not Provided,External SSD,Electronics,8.0,129.99,1039.92,2024-01-05 00:00:00,2024-01-15 00:00:00,Abu Dhabi,UAE,Cash on Delivery,Processing,20.0,North America,831.936
ORD-0284,Aisha Mohammed,aisha.mohammed@email.com,Tablet,Electronics,7.0,499.99,3499.9300000000003,2024-08-25 00:00:00,2024-09-02 00:00:00,Berlin,Germany,Bank Transfer,Shipped,0.0,North America,3499.9300000000003
ORD-0285,David Lee,david.lee@email.com,Tablet,Electronics,3.0,499.99,1499.97,23/08/2024,2024-08-27 00:00:00,Paris,France,PayPal,Delivered,0.0,Asia,1499.97
ORD-0286,Sara Khan,sara.khan@email.com,Charger,ACCESSORIES,7.0,24.99,174.92999999999998,2024-12-25 00:00:00,2024-12-26 00:00:00,Toronto,Canada,Apple Pay,Returned,25.0,North America,131.1975
ORD-0287,CHEN WEI,chen.wei@email.com,Headphones,Electronics,10.0,149.99,1499.9,2024-11-10 00:00:00,2024-11-18 00:00:00,Doha,Qatar,PayPal,Shipped,0.0,Asia,1499.9
ORD-0288,Hassan Youssef,hassan.youssef@email.com,  Monitor  ,Electronics,4.0,349.99,1399.96,2024-06-16 00:00:00,2024-06-24 00:00:00,Abu Dhabi,UAE,Credit Card,Refunded,5.0,Oceania,1329.962
ORD-0289,Unknown,priya.sharma@email.com,Tablet,Electronics,10.0,499.99,4999.9,2024-10-16 00:00:00,2024-10-24 00:00:00,Dubai,UAE,Google Pay,Delivered,15.0,Oceania,4249.915
ORD-0290,Unknown,megan.taylor@email.com,External SSD,Electronics,2.0,129.99,259.98,2024-03-16 00:00:00,2024-03-17 00:00:00,Paris,France,Bank Transfer,Cancelled,0.0,Asia,259.98
ORD-0291,Sana Bukhari,sana.bukhari@email.com,Webcam,Electronics,8.0,79.99,639.92,2024/05/12,2024-05-15 00:00:00,Berlin,Germany,Apple Pay,In Progress,15.0,North America,543.932
ORD-0292,Sara Khan,sara.khan@email.com,Speaker,Electronics,8.0,89.99,719.92,2024-04-09 00:00:00,2024-04-19 00:00:00,Abu Dhabi,UAE,Credit Card,Delivered,0.0,Oceania,719.92
ORD-0293,Nora Ali,Not Provided,External SSD,Electronics,-4.0,129.99,-519.96,2024-08-12 00:00:00,2024-08-18 00:00:00,Cairo,Egypt,Apple Pay,In Progress,10.0,Africa,-467.96400000000006
ORD-0294,carlos rivera,carlos.rivera@email.com,Webcam,Electronics,8.0,79.99,639.92,2024-08-24 00:00:00,2024-08-27 00:00:00,Paris,Saudi Arabia,Debit Card,Pending,15.0,Africa,543.932
ORD-0295,John Smith,john.smith@email.com,Printer,Electronics,6.0,199.99,1199.94,2024-04-22 00:00:00,2024-04-26 00:00:00,Cairo,Egypt,Debit Card,Cancelled,10.0,Asia,1079.9460000000001
ORD-0296,David Lee,david.lee@email.com,stylus pen,Accessories,5.0,34.99,174.95000000000002,09-04-2024,2024-09-12 00:00:00,Riyadh,Saudi Arabia,Bank Transfer,Refunded,20.0,North America,139.96
ORD-0297,LINA MANSOUR,lina.mansour@email.com,Keyboard,Accessories,3.0,59.99,179.97,06-04-2024,2024-06-17 00:00:00,New York,USA,Bank Transfer,Shipped,10.0,North America,161.973
ORD-0298,Ali Reza,ali.reza@email.com,Power Bank,Accessories,6.0,39.99,239.94,2024-10-22 00:00:00,2024-11-03 00:00:00,Dubai,UAE,Bank Transfer,Pending,5.0,Asia,227.94299999999998
ORD-0299,SARA KHAN,sara.khan@email.com,  Tablet  ,Electronics,3.0,499.99,1499.97,2024-07-11 00:00:00,2024-07-12 00:00:00,Abu Dhabi,UAE,Bank Transfer,Refunded,15.0,Asia,1274.9745
ORD-0300,Layla Ibrahim,layla.ibrahim@email.com,Mouse Pad,Accessories,5.0,14.99,74.95,2024-08-14 00:00:00,2024-08-23 00:00:00,Dammam,Saudi Arabia,Cash on Delivery,Shipped,20.0,Africa,59.96
ORD-0301,Carlos Rivera,carlos.rivera@email.com,Stylus Pen,Accessories,8.0,34.99,279.92,2024-06-05 00:00:00,2024-06-17 00:00:00,Berlin,Germany,Credit Card,Processing,150.0,Asia,-139.95999999999998
ORD-0302,Unknown,hassan.youssef@email.com,Stylus Pen,Accessories,4.0,34.99,139.96,2024-11-15 00:00:00,2024-11-20 00:00:00,Dubai,UAE,Apple Pay,Returned,25.0,Asia,104.97
ORD-0303,Alex Johnson,alex.johnson@email.com,Smart Watch,Electronics,6.0,249.99,1499.94,2024-07-22 00:00:00,2024-08-05 00:00:00,Tokyo,Japan,Credit Card,Delivered,0.0,Oceania,1499.94
ORD-0304,Lina Mansour,lina.mansour@email.com,Wireless Mouse,Electronics,7.0,29.99,209.92999999999998,2024-11-24 00:00:00,2024-12-07 00:00:00,Singapore,Saudi Arabia,Credit Card,Shipped,0.0,Middle East,209.92999999999998
ORD-0305,nora ali,nora.ali@email.com,Charger,Accessories,2.0,24.99,49.98,2024-12-03 00:00:00,2024-12-14 00:00:00,Sydney,Australia,Cash on Delivery,Cancelled,0.0,North America,49.98
ORD-0306,nora ali,nora.ali@email.com,Tablet,Electronics,8.0,499.99,3999.92,2024-01-08 00:00:00,2024-01-17 00:00:00,London,UK,PayPal,Delivered,25.0,Africa,2999.94
ORD-0307,Wei Chen,wei.chen@email.com,  Printer  ,Electronics,4.0,199.99,799.96,2024-09-19 00:00:00,2024-09-22 00:00:00,Dubai,United Arab Emirates,Cash on Delivery,Pending,-5.0,Africa,839.9580000000001
ORD-0308,Aisha Mohammed,aisha.mohammed@email.com,  Phone Case  ,accessories,8.0,19.99,159.92,2024-05-18 00:00:00,2024-05-30 00:00:00,Berlin,Germany,Debit Card,Returned,20.0,Asia,127.93599999999999
ORD-0309,david lee,david.lee@email.com,Headphones,Electronics,7.0,149.99,1049.93,2024-05-16 00:00:00,2024-05-18 00:00:00,New York,USA,Bank Transfer,Shipped,,Europe,
ORD-0309,david lee,david.lee@email.com,Headphones,Electronics,7.0,149.99,1049.93,05-16-2024,2024-05-18 00:00:00,New York,USA,Bank Transfer,Shipped,,Europe,
ORD-0310,Viktor Petrov,viktor.petrov@email.com,headphones,Electronics,9.0,149.99,1349.91,2024-03-27 00:00:00,2024-04-10 00:00:00,Doha,Qatar,Cash on Delivery,Delivered,0.0,Europe,1349.91
ORD-0311,JOHN SMITH,john.smith@email.com,Printer,Electronics,9.0,199.99,1799.91,2024-10-19 00:00:00,2024-10-18 00:00:00,Medina,Saudi Arabia,Bank Transfer,refund,5.0,EU,1709.9145
ORD-0312,Isabella Rossi,Not Provided,Smart Watch,Electronics,-9.0,249.99,-2249.91,2024-03-17 00:00:00,2024-03-23 00:00:00,Jeddah,Saudi Arabia,Creadit Card,Cancelled,,Asia,
ORD-0313,Alex Johnson,alex.johnson@email.com,HDMI Cable,Accessories,1.0,12.99,12.99,2024-07-27 00:00:00,2024-08-03 00:00:00,Sydney,Australia,Google Pay,Shipped,25.0,Europe,9.7425
ORD-0314,Maria Garcia,maria.garcia@email.com,  Monitor  ,Electronics,4.0,-349.99,-1399.96,2024-01-27 00:00:00,2024-02-03 00:00:00,New York,America,Google Pay,Pending,0.0,Asia,-1399.96
ORD-0315,wei chen,wei.chen@email.com,Power Bank,Accessories,6.0,39.99,239.94,2024-01-04 00:00:00,2024-01-15 00:00:00,Dammam,Saudi Arabia,Cash on Delivery,Returned,0.0,Africa,239.94
ORD-0315,wei chen,wei.chen@email.com,Power Bank,Accessories,6.0,39.99,239.94,01-04-2024,2024-01-15 00:00:00,Dammam,Saudi Arabia,Cash on Delivery,Returned,0.0,Africa,239.94
ORD-0316,Unknown,viktor.petrov@email.com,Mouse Pad,Accessories,4.0,14.99,59.96,2024-03-10 00:00:00,2024-03-21 00:00:00,New York,USA,PayPal,Shipped,15.0,Oceania,50.966
ORD-0317,megan taylor,megan.taylor@email.com,Charger,Accessories,4.0,24.99,99.96,2024-07-05 00:00:00,2024-07-13 00:00:00,Dubai,UAE,Apple Pay,Cancelled,10.0,Africa,89.964
ORD-0318,AHMED AL-FARSI,ahmed.alfarsi@email.com,Wireless Mouse,Electronics,6.0,29.99,179.94,2024-02-11 00:00:00,2024-02-17 00:00:00,Cairo,Egypt,Debit Card,Shipped,10.0,Mid East,161.946
ORD-0319,Sophie Brown,sophie.brown@email.com,Headphones,Electronics,8.0,1499.9,11999.2,2024-01-16 00:00:00,2024-01-27 00:00:00,Abu Dhabi,UAE,PayPal,Delivered,15.0,Middle East,10199.32
ORD-0320,Alex Johnson,alex.johnson@email.com,External SSD,Electronics,2.0,129.99,259.98,2024-06-18 00:00:00,2024-06-19 00:00:00,London,UK,Cash on Delivery,Delivered,0.0,Europe,259.98
ORD-0321,Tariq Mahmoud,tariq.mahmoud@email.com,USB Cable,Accessories,2.0,9.99,19.98,2024-01-24 00:00:00,2024-01-25 00:00:00,Paris,France,Cash on Delivery,Delivered,0.0,Africa,19.98
ORD-0321,Tariq Mahmoud  #3,tariq.mahmoud@email.com,USB Cable,Accessories,2.0,9.99,19.98,2024/01/24,2024-01-25 00:00:00,Paris,France,Cash on Delivery,Delivered,0.0,Africa,19.98
ORD-0322,Omar Nasser,omar.nasser@email.com,Webcam,Electronics,3.0,79.99,239.96999999999997,2024-09-19 00:00:00,2024-09-23 00:00:00,Dubai,UAE,Goggle Pay,Delivered,5.0,Asia,227.97149999999996
ORD-0323,Hassan Youssef,hassan.youssef@email.com,USB Cable,Accessories,10.0,9.99,99.9,2024-05-24 00:00:00,2024-06-07 00:00:00,Paris,France,Paypal,pending,25.0,Africa,74.92500000000001
ORD-0324,Maria Garcia,maria.garcia@email.com,Laptop,Electronics,7.0,899.99,6299.93,2024-08-05 00:00:00,2024-08-10 00:00:00,Paris,France,Creadit Card,Cancelled,20.0,Asia,5039.944
ORD-0325,David Lee,david.lee@email.com,Stylus Pen,Accessories,2.0,34.99,69.98,2024-01-15 00:00:00,2024-01-21 00:00:00,Singapore,Singapore,Debit Card,Processing,5.0,Europe,66.48100000000001
ORD-0326,Tariq Mahmoud,tariq.mahmoud@email.com,Webcam,Electronics,3.0,79.99,239.96999999999997,28/06/2024,2024-07-11 00:00:00,Jeddah,Saudi Arabia,Debit Card,SHIPPED,0.0,Europe,239.96999999999997
ORD-0327,Emma Wilson,emma.wilsonemail.com,Speaker,Electronics,9.0,89.99,809.91,2024-03-20 00:00:00,2024-03-17 00:00:00,Paris,France,PayPal,Cancelled,10.0,Asia,728.919
ORD-0328,David Lee,david.lee@email.com,Printer,Electronics,2.0,199.99,399.98,07-11-2024,2024-07-24 00:00:00,Dammam,Saudi Arabia,Bank Transfer,Returned,0.0,Africa,399.98
ORD-0329,Omar Nasser,omar.nasser@email.com,  Tablet  ,Electronics,10.0,499.99,4999.9,08-01-2024,2024-08-07 00:00:00,Dammam,Saudi Arabia,PayPal,Returned,0.0,North America,4999.9
ORD-0330,Unknown,Not Provided,Charger,Accessories,6.0,24.99,149.94,2024-08-02 00:00:00,2024-08-13 00:00:00,Mumbai,USA,Google Pay,Processing,5.0,Africa,142.44299999999998
ORD-0331,Isabella Rossi,isabella.rossi@email.com,Mouse Pad,Accessories,2.0,14.99,29.98,2024-05-14 00:00:00,2024-05-25 00:00:00,Riyadh,Saudi Arabia,Goggle Pay,Delivered,0.0,Europe,29.98
ORD-0332,Viktor Petrov,viktor.petrov@email.com,Webcam,Electronics,5.0,79.99,399.95,2024-12-16 00:00:00,2024-12-20 00:00:00,Tokyo,Japan,Apple Pay,Processing,5.0,Asia,379.9525
ORD-0333,Carlos Rivera,carlos.rivera@email.com,Mouse Pad,Accessories,7.0,14.99,104.93,2024-02-20 00:00:00,2024-02-25 00:00:00,London,United Kingdom,PayPal,Pending,25.0,North America,78.6975
ORD-0334,SANA BUKHARI,sana.bukhariemail.com,Speaker,Electronics,9.0,89.99,809.91,2024-11-27 00:00:00,2024-12-04 00:00:00,Mumbai,India,Paypal,Pending,20.0,Oceania,647.928
ORD-0335,David Lee,Not Provided,Phone Case,Accessories,5.0,19.99,99.94999999999999,20/07/2024,2024-07-30 00:00:00,Muscat,Egypt,Cash on Delivery,Returned,0.0,Oceania,99.94999999999999
ORD-0336,EMMA WILSON,emma.wilson@email.com,  Phone Case  ,Accessories,10.0,19.99,199.89999999999998,2024-07-04 00:00:00,2024-07-05 00:00:00,London,UK,Google Pay,Pending,0.0,Africa,199.89999999999998
ORD-0337,priya sharma,priya.sharma@email.com,External SSD,Electronics,2.0,129.99,259.98,2024-02-06 00:00:00,2024-02-09 00:00:00,London,UK,Cash on Delivery,Returned,0.0,North America,259.98
ORD-0338,Sara Khan,sara.khan@email.com,Tablet,Electronics,4.0,499.99,1999.96,2024-03-10 00:00:00,2024-03-13 00:00:00,Sydney,Australia,PayPal,Delivered,0.0,Middle East,1999.96
ORD-0339,Tariq Mahmoud,  tariq.mahmoud@email.com  ,HDMI Cable,Accessories,1.0,12.99,12.99,2024-06-25 00:00:00,2024-07-02 00:00:00,Riyadh,Saudi Arabia,Apple Pay,Pending,15.0,North America,11.041500000000001
ORD-0340,Aisha Mohammed,aisha.mohammed@email.com,Power Bank,Accessories,10.0,39.99,399.90000000000003,2024-10-22 00:00:00,2024-11-04 00:00:00,Abu Dhabi,UAE,Bank Transfer,Processing,0.0,Oceania,399.90000000000003
ORD-0341,Sophie Brown,sophie.brown@email.com,Smart Watch,electronics,3.0,249.99,749.97,2024-02-24 00:00:00,2024-03-07 00:00:00,Berlin,Germany,Debit Card,Shipped,15.0,Asia,637.4745
ORD-0342,David Lee,david.lee@email.com,Wireless Mouse,Electronics,1.0,29.99,29.99,2024-02-09 00:00:00,2024-02-11 00:00:00,Medina,Saudi Arabia,PayPal,Shipped,0.0,Oceania,29.99
ORD-0343,Priya Sharma,priya.sharma@email.com,Tablet,Electronics,8.0,499.99,3999.92,2024-10-06 00:00:00,2024-10-09 00:00:00,Mumbai,India,Credit Card,Delivered,5.0,Oceania,3799.924
ORD-0344,nora ali,nora.ali@email.com,Mouse Pad,Accessories,7.0,14.99,104.93,2024-05-08 00:00:00,2024-05-20 00:00:00,Berlin,Germany,Bank Transfer,RETURNED,,Middle East,
ORD-0345,Alex Johnson,alex.johnson@email.com,USB Cable,Accessories,9.0,9.99,89.91,2024-05-15 00:00:00,2024-05-18 00:00:00,Berlin,germany,Google Pay,Cancelled,10.0,Asia,80.919
ORD-0346,Alex Johnson,alex.johnson@email.com,Smart Watch,Electronics,1.0,249.99,249.99,2024-09-17 00:00:00,2024-09-18 00:00:00,Sydney,Australia,Debit Card,Delivered,25.0,Asia,187.4925
ORD-0347,Layla Ibrahim,layla.ibrahim@email.com,Stylus Pen,Accessories,3.0,34.99,104.97,2024-01-07 00:00:00,2024-01-09 00:00:00,Sharjah,UAE,Google Pay,Processing,0.0,Africa,104.97
ORD-0348,Sana Bukhari,sana.bukhariemail.com,Speaker,Electronics,7.0,-89.99,-629.93,20/02/2024,2024-02-25 00:00:00,Toronto,Canada,Cash on Delivery,Returned,25.0,Middle East,-472.4475
ORD-0349,James O'Brien,james.obrien@email.com,Speaker,Electronics,6.0,89.99,539.9399999999999,2024/11/23,2024-12-01 00:00:00,Tokyo,Saudi Arabia,Debit Card,Refunded,5.0,Middle East,512.943
ORD-0350,Sophie Brown,sophie.brown@email.com,Power Bank,Acessories,9.0,39.99,359.91,2024-12-11 00:00:00,2024-12-22 00:00:00,Paris,France,Debit Card,Pending,10.0,Africa,323.91900000000004
ORD-0351,Sana Bukhari,sana.bukhari@email.com,Wireless Mouse,Electronics,7.0,29.99,209.92999999999998,27/07/2024,2024-08-03 00:00:00,London,UK,Bank Transfer,delivered,15.0,Europe,178.4405
ORD-0352,James O'Brien,james.obrien@email.com,Mouse Pad,Accessories,10.0,14.99,149.9,2024-02-02 00:00:00,2024-02-05 00:00:00,Berlin,Germany,Creadit Card,Delivered,0.0,Middle East,149.9
ORD-0353,Layla Ibrahim,layla.ibrahim@email.com,Charger,Accessories,6.0,24.99,149.94,2024-04-08 00:00:00,2024-04-16 00:00:00,London,UK,Debet Card,Delivered,0.0,Middle East,149.94
ORD-0354,Nora Ali,nora.ali@email.com,External SSD,Electronics,3.0,129.99,389.97,2024-06-24 00:00:00,2024-07-06 00:00:00,Singapore,Singapore,PayPal,Refunded,0.0,Africa,389.97
ORD-0354,Nora Ali,nora.ali@email.com,External SSD,Electronics,3.0,129.99,389.97,24/06/2024,2024-07-06 00:00:00,Singapore,Singapore,PayPal,Refunded,0.0,Africa,389.97
ORD-0355,Sana Bukhari,sana.bukhari@email.com,phone case,Accessories,7.0,19.99,139.92999999999998,2024-12-26 00:00:00,2024-12-27 00:00:00,Doha,Qatar,Cash on Delivery,Returned,150.0,Africa,-69.965
ORD-0356,James O'Brien,james.obrien@email.com,Power Bank,Accessories,7.0,39.99,279.93,17/01/2024,2024-01-31 00:00:00,Berlin,Germany,Cash on Delivery,Pending,0.0,north america,279.93
ORD-0357,LAYLA IBRAHIM,layla.ibrahim@email.com,Laptop,Electronics,4.0,899.99,3599.96,2024-02-25 00:00:00,2024-03-09 00:00:00,Tokyo,Japan,Credit Card,Refunded,25.0,Europe,2699.9700000000003
ORD-0358,lina mansour,lina.mansour@email.com,Speaker,Electronics,-4.0,89.99,-359.96,2024-03-07 00:00:00,2024-03-17 00:00:00,Muscat,Oman,Cash on Delivery,Pending,0.0,Oceania,-359.96
ORD-0359,James O'Brien,james.obrien@email.com,Printer,Electronics,4.0,199.99,799.96,18/05/2024,2024-06-01 00:00:00,Singapore,Singapore,Credit Card,Refunded,0.0,middle east,799.96
ORD-0360,James O'Brien,james.obrien@email.com,  Power Bank  ,accessories,9.0,39.99,359.91,2024-02-26 00:00:00,2024-03-09 00:00:00,Medina,Saudi Arabia,Google Pay,Pending,-10.0,Africa,395.901
ORD-0361,James O'Brien,Not Provided,Smart Watch,Electronics,4.0,249.99,999.96,2024-07-01 00:00:00,2024-07-12 00:00:00,Khobar,Saudi Arabia,Cash on Delivery,Refunded,5.0,North America,949.962
ORD-0362,Unknown,ali.reza@email.com,Speaker,Electronics,3.0,89.99,269.96999999999997,2024-04-09 00:00:00,2024-04-11 00:00:00,Abu Dhabi,UAE,Apple Pay,Shipped,0.0,Oceania,269.96999999999997
